variant,method,true,estimate,se,covered,rep,seed
Nonclassical representation,Admissible refinement,1.0229949915597834,1.1603499805416726,0.09398379541008745,1,576,1782050194
Nonclassical representation,Oracle state,1.0229949915597834,1.1656498883948212,0.08992127264401399,1,576,1782050194
Baseline,Design erasure,1.0547878500138939,1.1081684929603588,0.09253058362126641,1,577,1442843757
Baseline,Admissible refinement,1.0547878500138939,0.9250952104689951,0.09671246124509533,1,577,1442843757
Baseline,Oracle state,1.0547878500138939,0.9643836951779801,0.09348668538264247,1,577,1442843757
Positivity stress,Design erasure,1.1616053648947156,1.4026392308202005,0.09832702064248151,0,577,1442843757
Positivity stress,Admissible refinement,1.1616053648947156,1.1285910454000996,0.09905920047086011,1,577,1442843757
Positivity stress,Oracle state,1.1616053648947156,1.1752599307100915,0.09694328062651107,1,577,1442843757
Outcome compression,Design erasure,1.101727921255541,1.3633103913734943,0.09016409866681717,0,577,1442843757
Outcome compression,Admissible refinement,1.101727921255541,1.347248387297856,0.09046452850646457,0,577,1442843757
Outcome compression,Oracle state,1.101727921255541,1.3481204694026225,0.09032440967311527,0,577,1442843757
Nonclassical representation,Design erasure,1.097684475499095,1.1124433599244206,0.0875140724523788,1,577,1442843757
Nonclassical representation,Admissible refinement,1.097684475499095,1.0564166117405331,0.08652133106171667,1,577,1442843757
Nonclassical representation,Oracle state,1.097684475499095,1.0547870827905843,0.08345409688938946,1,577,1442843757
Baseline,Design erasure,1.0606880157533873,1.1110867248459653,0.08997487673689572,1,578,800598582
Baseline,Admissible refinement,1.0606880157533873,0.9287862006793639,0.08923656751639221,1,578,800598582
Baseline,Oracle state,1.0606880157533873,0.9854277787103042,0.08836150649018373,1,578,800598582
Positivity stress,Design erasure,1.0987210780834478,1.376176347818995,0.08592513761702388,0,578,800598582
Positivity stress,Admissible refinement,1.0987210780834478,1.1090161471068076,0.0842715966263124,1,578,800598582
Positivity stress,Oracle state,1.0987210780834478,1.1288282864498338,0.08098583880733383,1,578,800598582
Outcome compression,Design erasure,1.060585851813994,1.0893216783114907,0.09042725486552824,1,578,800598582
Outcome compression,Admissible refinement,1.060585851813994,1.0152538647600873,0.09063233922230851,1,578,800598582
Outcome compression,Oracle state,1.060585851813994,1.0461002197605884,0.09104540481728567,1,578,800598582
Nonclassical representation,Design erasure,1.0653600893838082,1.1901810268786277,0.09490677947933819,1,578,800598582
Nonclassical representation,Admissible refinement,1.0653600893838082,1.1414109253622002,0.09695162752857742,1,578,800598582
Nonclassical representation,Oracle state,1.0653600893838082,1.1439042065816418,0.09405444005269334,1,578,800598582
Baseline,Design erasure,1.0811561583337916,1.2040340219692123,0.09421871408805475,1,579,238543896
Baseline,Admissible refinement,1.0811561583337916,1.0322964761722517,0.09143003766910614,1,579,238543896
Baseline,Oracle state,1.0811561583337916,1.0683059805149149,0.08669882205862112,1,579,238543896
Positivity stress,Design erasure,1.1088058878210858,1.2624371548047724,0.1063610852455541,1,579,238543896
Positivity stress,Admissible refinement,1.1088058878210858,0.9780997849187211,0.10807587502802954,1,579,238543896
Positivity stress,Oracle state,1.1088058878210858,0.9963935632727733,0.10595889346685859,1,579,238543896
Outcome compression,Design erasure,1.09019713675909,1.273173092226808,0.09593668501367243,1,579,238543896
Outcome compression,Admissible refinement,1.09019713675909,1.214254568602464,0.09972834106679389,1,579,238543896
Outcome compression,Oracle state,1.09019713675909,1.2120575822648962,0.09755887872351227,1,579,238543896
Nonclassical representation,Design erasure,1.0593642745340404,1.1189839502828434,0.09586026353320254,1,579,238543896
Nonclassical representation,Admissible refinement,1.0593642745340404,1.077242185576715,0.09737540511095093,1,579,238543896
Nonclassical representation,Oracle state,1.0593642745340404,1.0675309263951998,0.09366939000219118,1,579,238543896
Baseline,Design erasure,1.050787398792554,1.3242494020546485,0.09837251940980057,0,580,164958425
Baseline,Admissible refinement,1.050787398792554,1.1992189086398466,0.09810135662938334,1,580,164958425
Baseline,Oracle state,1.050787398792554,1.1984824681411097,0.09685772979913779,1,580,164958425
Positivity stress,Design erasure,1.0992504688633555,1.4308823668606943,0.09508908747867557,0,580,164958425
Positivity stress,Admissible refinement,1.0992504688633555,1.176655861000887,0.09417633995034139,1,580,164958425
Positivity stress,Oracle state,1.0992504688633555,1.1845394980902482,0.09323339530607994,1,580,164958425
Outcome compression,Design erasure,1.0803336683551679,1.122917596884517,0.08539209674381247,1,580,164958425
Outcome compression,Admissible refinement,1.0803336683551679,1.0179308537949192,0.08724667951339289,1,580,164958425
Outcome compression,Oracle state,1.0803336683551679,1.0316372846781736,0.0853857499016304,1,580,164958425
Nonclassical representation,Design erasure,1.0629682726188843,0.952465337863296,0.10171914102508438,1,580,164958425
Nonclassical representation,Admissible refinement,1.0629682726188843,0.9065683781167397,0.10023083084151968,1,580,164958425
Nonclassical representation,Oracle state,1.0629682726188843,0.9086270506383743,0.09897724495953251,1,580,164958425
Baseline,Design erasure,1.0713464912631814,1.213347888536124,0.08680030366879542,1,581,2609398375
Baseline,Admissible refinement,1.0713464912631814,1.0585183847498956,0.08917456563539033,1,581,2609398375
Baseline,Oracle state,1.0713464912631814,1.0921553517320464,0.09083486471032978,1,581,2609398375
Positivity stress,Design erasure,1.056255856252477,1.2985946517239322,0.10473790984856304,0,581,2609398375
Positivity stress,Admissible refinement,1.056255856252477,1.0441154565395552,0.09817101278117928,1,581,2609398375
Positivity stress,Oracle state,1.056255856252477,1.0609950718359595,0.0963984241511385,1,581,2609398375
Outcome compression,Design erasure,1.056107025508761,1.1897757226696108,0.09073088390854307,1,581,2609398375
Outcome compression,Admissible refinement,1.056107025508761,1.1022767545482481,0.09623451407861076,1,581,2609398375
Outcome compression,Oracle state,1.056107025508761,1.1231865534434813,0.09268695068573632,1,581,2609398375
Nonclassical representation,Design erasure,1.0461237676149773,1.1517339162433122,0.08233061269872978,1,581,2609398375
Nonclassical representation,Admissible refinement,1.0461237676149773,1.053797061732088,0.08700465760182206,1,581,2609398375
Nonclassical representation,Oracle state,1.0461237676149773,1.0688049063126746,0.08283980747846141,1,581,2609398375
Baseline,Design erasure,1.0819961720963573,1.2164707932248986,0.09708975545961068,1,582,1844540018
Baseline,Admissible refinement,1.0819961720963573,1.1206337803814512,0.09514377428315131,1,582,1844540018
Baseline,Oracle state,1.0819961720963573,1.11301494115222,0.09143259429167279,1,582,1844540018
Positivity stress,Design erasure,1.070118001559701,1.1943297558998407,0.10124972248474567,1,582,1844540018
Positivity stress,Admissible refinement,1.070118001559701,0.9253173567102965,0.10033572268793431,1,582,1844540018
Positivity stress,Oracle state,1.070118001559701,0.9345968206749068,0.09795220087522612,1,582,1844540018
Outcome compression,Design erasure,1.078218348318634,1.0415767436264325,0.09566503985804213,1,582,1844540018
Outcome compression,Admissible refinement,1.078218348318634,0.970322493302382,0.1007873690972144,1,582,1844540018
Outcome compression,Oracle state,1.078218348318634,0.968605637733835,0.09781528665447167,1,582,1844540018
Nonclassical representation,Design erasure,1.0487264930930267,1.0301310516627096,0.0760697214622198,1,582,1844540018
Nonclassical representation,Admissible refinement,1.0487264930930267,0.9699715979605724,0.07958049937529446,1,582,1844540018
Nonclassical representation,Oracle state,1.0487264930930267,1.011045672350865,0.07568975219676163,1,582,1844540018
Baseline,Design erasure,1.03306945109922,1.188242649523861,0.09303426756695249,1,583,1373256511
Baseline,Admissible refinement,1.03306945109922,1.0804652284987926,0.09337907631927708,1,583,1373256511
Baseline,Oracle state,1.03306945109922,1.0566303405525743,0.09111957374820356,1,583,1373256511
Positivity stress,Design erasure,1.0814645119046786,1.3002114558062436,0.10053674263788162,0,583,1373256511
Positivity stress,Admissible refinement,1.0814645119046786,0.997482604335244,0.09654825461168698,1,583,1373256511
Positivity stress,Oracle state,1.0814645119046786,1.0032717841794287,0.09704853035211183,1,583,1373256511
Outcome compression,Design erasure,1.0901321333613223,1.1303827739827277,0.08925185326704656,1,583,1373256511
Outcome compression,Admissible refinement,1.0901321333613223,1.0564146244861823,0.09341431335799694,1,583,1373256511
Outcome compression,Oracle state,1.0901321333613223,1.0977514526804122,0.09249382347225622,1,583,1373256511
Nonclassical representation,Design erasure,1.077599521381207,1.1344060159591125,0.08422589541835795,1,583,1373256511
Nonclassical representation,Admissible refinement,1.077599521381207,1.1022184538920066,0.08626859812418133,1,583,1373256511
Nonclassical representation,Oracle state,1.077599521381207,1.0985954907228395,0.08371982869969911,1,583,1373256511
Baseline,Design erasure,1.0502456696352196,1.2491273990892529,0.09153742358162896,0,584,3586705096
Baseline,Admissible refinement,1.0502456696352196,1.067507818091743,0.08904240764485583,1,584,3586705096
Baseline,Oracle state,1.0502456696352196,1.0965307442393657,0.0870603068233282,1,584,3586705096
Positivity stress,Design erasure,1.0482630655984626,1.325661728215469,0.10154650638414939,0,584,3586705096
Positivity stress,Admissible refinement,1.0482630655984626,1.0646731572165653,0.10451173747176234,1,584,3586705096
Positivity stress,Oracle state,1.0482630655984626,1.0655376715665192,0.10448688463734364,1,584,3586705096
Outcome compression,Design erasure,1.070136502727248,1.10142131648731,0.08405129354577436,1,584,3586705096
Outcome compression,Admissible refinement,1.070136502727248,1.0402480571956112,0.08826855124612396,1,584,3586705096
Outcome compression,Oracle state,1.070136502727248,1.0670693311006536,0.08429035035030502,1,584,3586705096
Nonclassical representation,Design erasure,1.0312427768372743,0.9961724730805231,0.09213612824591721,1,584,3586705096
Nonclassical representation,Admissible refinement,1.0312427768372743,0.9459844868178116,0.0930347529595813,1,584,3586705096
Nonclassical representation,Oracle state,1.0312427768372743,0.9255248873707077,0.09112534775136344,1,584,3586705096
Baseline,Design erasure,1.033925027841593,1.205709987879036,0.09888312048231253,1,585,4265386410
Baseline,Admissible refinement,1.033925027841593,1.0217513293619114,0.09157327624405238,1,585,4265386410
Baseline,Oracle state,1.033925027841593,1.0187989451836565,0.09038734739780047,1,585,4265386410
Positivity stress,Design erasure,1.0676072779392167,1.2853829472110023,0.09733200506603407,0,585,4265386410
Positivity stress,Admissible refinement,1.0676072779392167,0.9627855426053366,0.09814528088381627,1,585,4265386410
Positivity stress,Oracle state,1.0676072779392167,0.996611081485963,0.09864321388440335,1,585,4265386410
Outcome compression,Design erasure,1.0485894661587845,1.0020970245360286,0.08524959591674322,1,585,4265386410
Outcome compression,Admissible refinement,1.0485894661587845,0.9505769990250309,0.08689802124432038,1,585,4265386410
Outcome compression,Oracle state,1.0485894661587845,0.9803800788938449,0.08590382112571542,1,585,4265386410
Nonclassical representation,Design erasure,1.063274235658618,1.0931446462707906,0.07963098155352404,1,585,4265386410
Nonclassical representation,Admissible refinement,1.063274235658618,1.047989610922183,0.07890628362727638,1,585,4265386410
Nonclassical representation,Oracle state,1.063274235658618,1.0424140411094296,0.0776650733952921,1,585,4265386410
Baseline,Design erasure,1.0720995207377966,1.030516188568119,0.07308091041939375,1,586,2987269471
Baseline,Admissible refinement,1.0720995207377966,0.8962657980430345,0.0780785736638497,0,586,2987269471
Baseline,Oracle state,1.0720995207377966,0.9022739796717938,0.07455284307395912,0,586,2987269471
Positivity stress,Design erasure,1.0725026216777225,1.3782002617626938,0.09690760291126628,0,586,2987269471
Positivity stress,Admissible refinement,1.0725026216777225,1.172190032114989,0.09870553113288424,1,586,2987269471
Positivity stress,Oracle state,1.0725026216777225,1.159010990912145,0.10044272923341338,1,586,2987269471
Outcome compression,Design erasure,1.084569380001317,1.1903236427492694,0.09068392672566755,1,586,2987269471
Outcome compression,Admissible refinement,1.084569380001317,1.1565992658268085,0.09025809006299661,1,586,2987269471
Outcome compression,Oracle state,1.084569380001317,1.1626278033223723,0.09164776865741664,1,586,2987269471
Nonclassical representation,Design erasure,1.0535108504745248,1.156984057057586,0.09338125982854596,1,586,2987269471
Nonclassical representation,Admissible refinement,1.0535108504745248,1.1434734256341552,0.0943670823957975,1,586,2987269471
Nonclassical representation,Oracle state,1.0535108504745248,1.1326970024249132,0.09363487648059587,1,586,2987269471
Baseline,Design erasure,1.0557111985549457,1.1524571999861004,0.09166161085541076,1,587,507156415
Baseline,Admissible refinement,1.0557111985549457,0.993888520540833,0.0932625857738071,1,587,507156415
Baseline,Oracle state,1.0557111985549457,1.0059921921280908,0.08924695621337324,1,587,507156415
Positivity stress,Design erasure,1.060869450350987,1.1889666787068576,0.09685751630600557,1,587,507156415
Positivity stress,Admissible refinement,1.060869450350987,0.8756614301698405,0.09432546301852338,0,587,507156415
Positivity stress,Oracle state,1.060869450350987,0.9139030836094292,0.0951088457851072,1,587,507156415
